Geneid	symbol	DMSO_express	IBR_express	RES_express
ENSG00000137331	IER3	TRUE	FALSE	TRUE
ENSG00000137337	MDC1	TRUE	TRUE	TRUE
ENSG00000137338	PGBD1	TRUE	TRUE	TRUE
ENSG00000137343	ATAT1	FALSE	FALSE	TRUE
ENSG00000137364	TPMT	TRUE	TRUE	TRUE
ENSG00000137392	CLPS	FALSE	FALSE	FALSE
ENSG00000137393	RNF144B	TRUE	TRUE	TRUE
ENSG00000137404	NRM	TRUE	TRUE	TRUE
ENSG00000137409	MTCH1	TRUE	TRUE	TRUE
ENSG00000137411	VARS2	TRUE	TRUE	TRUE
ENSG00000137413	TAF8	TRUE	TRUE	TRUE
ENSG00000137414	FAM8A1	TRUE	TRUE	TRUE
ENSG00000137434	C6orf52	FALSE	FALSE	FALSE
ENSG00000137440	FGFBP1	FALSE	FALSE	FALSE
ENSG00000137441	FGFBP2	FALSE	FALSE	FALSE
ENSG00000137449	CPEB2	TRUE	TRUE	TRUE
ENSG00000137460	FHDC1	FALSE	FALSE	FALSE
ENSG00000137462	TLR2	FALSE	FALSE	FALSE
ENSG00000137463	MGARP	FALSE	FALSE	FALSE
ENSG00000137473	TTC29	FALSE	FALSE	FALSE
ENSG00000137474	MYO7A	FALSE	FALSE	FALSE
ENSG00000137478	FCHSD2	TRUE	TRUE	TRUE
ENSG00000137486	ARRB1	FALSE	FALSE	FALSE
ENSG00000137491	SLCO2B1	FALSE	FALSE	FALSE
ENSG00000137492	PRKRIR	TRUE	TRUE	TRUE
ENSG00000137494	ANKRD42	TRUE	TRUE	FALSE
ENSG00000137496	IL18BP	FALSE	TRUE	TRUE
ENSG00000137497	NUMA1	TRUE	TRUE	TRUE
ENSG00000137500	CCDC90B	TRUE	TRUE	TRUE
ENSG00000137501	SYTL2	TRUE	FALSE	FALSE
ENSG00000137502	RAB30	TRUE	TRUE	TRUE
ENSG00000137504	CREBZF	TRUE	TRUE	TRUE
ENSG00000137507	LRRC32	TRUE	TRUE	TRUE
ENSG00000137509	PRCP	TRUE	TRUE	TRUE
ENSG00000137513	NARS2	TRUE	TRUE	TRUE
ENSG00000137522	RNF121	TRUE	TRUE	TRUE
ENSG00000137547	MRPL15	TRUE	TRUE	TRUE
ENSG00000137558	PI15	FALSE	FALSE	FALSE
ENSG00000137561	TTPA	FALSE	FALSE	FALSE
ENSG00000137563	GGH	TRUE	TRUE	TRUE
ENSG00000137571	SLCO5A1	FALSE	FALSE	FALSE
ENSG00000137573	SULF1	FALSE	FALSE	FALSE
ENSG00000137574	TGS1	TRUE	TRUE	TRUE
ENSG00000137575	SDCBP	TRUE	TRUE	TRUE
ENSG00000137601	NEK1	TRUE	TRUE	TRUE
ENSG00000137628	DDX60	FALSE	FALSE	FALSE
ENSG00000137634	NXPE4	FALSE	FALSE	FALSE
ENSG00000137642	SORL1	FALSE	FALSE	FALSE
ENSG00000137648	TMPRSS4	FALSE	FALSE	FALSE
ENSG00000137656	BUD13	TRUE	TRUE	TRUE
ENSG00000137672	TRPC6	FALSE	FALSE	FALSE
ENSG00000137673	MMP7	FALSE	FALSE	FALSE
ENSG00000137674	MMP20	FALSE	FALSE	FALSE
ENSG00000137675	MMP27	FALSE	FALSE	FALSE
ENSG00000137691	C11orf70	FALSE	FALSE	FALSE
ENSG00000137692	DCUN1D5	TRUE	TRUE	TRUE
ENSG00000137693	YAP1	FALSE	FALSE	FALSE
ENSG00000137699	TRIM29	FALSE	FALSE	FALSE
ENSG00000137700	SLC37A4	TRUE	TRUE	TRUE
ENSG00000137707	BTG4	FALSE	FALSE	FALSE
ENSG00000137709	POU2F3	FALSE	FALSE	FALSE
ENSG00000137710	RDX	TRUE	TRUE	TRUE
ENSG00000137713	PPP2R1B	TRUE	TRUE	TRUE
ENSG00000137714	FDX1	TRUE	TRUE	TRUE
ENSG00000137720	C11orf1	TRUE	TRUE	TRUE
ENSG00000137726	FXYD6	FALSE	FALSE	FALSE
ENSG00000137727	ARHGAP20	FALSE	FALSE	FALSE
ENSG00000137731	FXYD2	FALSE	FALSE	FALSE
ENSG00000137745	MMP13	FALSE	FALSE	FALSE
ENSG00000137747	TMPRSS13	FALSE	FALSE	FALSE
ENSG00000137752	CASP1	TRUE	TRUE	TRUE
ENSG00000137757	CASP5	FALSE	FALSE	FALSE
ENSG00000137760	ALKBH8	TRUE	TRUE	TRUE
ENSG00000137764	MAP2K5	TRUE	TRUE	TRUE
ENSG00000137766	UNC13C	FALSE	FALSE	FALSE
ENSG00000137767	SQRDL	FALSE	TRUE	TRUE
ENSG00000137770	CTDSPL2	TRUE	TRUE	TRUE
ENSG00000137776	SLTM	TRUE	TRUE	TRUE
ENSG00000137801	THBS1	FALSE	FALSE	FALSE
ENSG00000137802	MAPKBP1	FALSE	FALSE	FALSE
ENSG00000137804	NUSAP1	TRUE	TRUE	TRUE
ENSG00000137806	NDUFAF1	TRUE	TRUE	TRUE
ENSG00000137807	KIF23	TRUE	TRUE	TRUE
ENSG00000137808		FALSE	FALSE	FALSE
ENSG00000137809	ITGA11	FALSE	FALSE	FALSE
ENSG00000137812	CASC5	TRUE	TRUE	TRUE
ENSG00000137814	HAUS2	TRUE	TRUE	TRUE
ENSG00000137815	RTF1	TRUE	TRUE	TRUE
ENSG00000137817	PARP6	TRUE	TRUE	TRUE
ENSG00000137818	RPLP1	TRUE	TRUE	TRUE
ENSG00000137819	PAQR5	FALSE	FALSE	FALSE
ENSG00000137821	LRRC49	FALSE	FALSE	FALSE
ENSG00000137822	TUBGCP4	TRUE	TRUE	TRUE
ENSG00000137824	RMDN3	TRUE	TRUE	TRUE
ENSG00000137825	ITPKA	TRUE	FALSE	FALSE
ENSG00000137831	UACA	FALSE	FALSE	FALSE
ENSG00000137834	SMAD6	FALSE	FALSE	FALSE
ENSG00000137841	PLCB2	FALSE	TRUE	FALSE
ENSG00000137842	TMEM62	TRUE	TRUE	TRUE
ENSG00000137843	PAK6	TRUE	TRUE	FALSE
ENSG00000137845	ADAM10	TRUE	TRUE	TRUE
ENSG00000137857	DUOX1	FALSE	FALSE	FALSE
ENSG00000137860	SLC28A2	FALSE	FALSE	FALSE
ENSG00000137868	STRA6	FALSE	FALSE	FALSE
ENSG00000137869	CYP19A1	FALSE	FALSE	FALSE
ENSG00000137871	ZNF280D	FALSE	FALSE	TRUE
ENSG00000137872	SEMA6D	FALSE	FALSE	FALSE
ENSG00000137875	BCL2L10	FALSE	FALSE	FALSE
ENSG00000137876	RSL24D1	TRUE	TRUE	TRUE
ENSG00000137877	SPTBN5	FALSE	FALSE	FALSE
ENSG00000137878	GCOM1	TRUE	TRUE	TRUE
ENSG00000137880	GCHFR	FALSE	FALSE	FALSE
ENSG00000137936	BCAR3	FALSE	FALSE	FALSE
ENSG00000137941	TTLL7	FALSE	FALSE	FALSE
ENSG00000137942	FNBP1L	TRUE	TRUE	TRUE
ENSG00000137944	CCBL2	TRUE	TRUE	TRUE
ENSG00000137947	GTF2B	TRUE	TRUE	TRUE
ENSG00000137948	BRDT	FALSE	FALSE	FALSE
ENSG00000137955	RABGGTB	TRUE	TRUE	TRUE
ENSG00000137959	IFI44L	FALSE	FALSE	FALSE
ENSG00000137960	GIPC2	FALSE	FALSE	FALSE
ENSG00000137962	ARHGAP29	FALSE	FALSE	FALSE
ENSG00000137965	IFI44	FALSE	FALSE	FALSE
ENSG00000137968	SLC44A5	FALSE	FALSE	FALSE
ENSG00000137970	RPL7P9	TRUE	TRUE	TRUE
ENSG00000137975	CLCA2	FALSE	FALSE	FALSE
ENSG00000137976	DNASE2B	FALSE	FALSE	FALSE
ENSG00000137992	DBT	TRUE	TRUE	TRUE
ENSG00000137996	RTCA	TRUE	TRUE	TRUE
ENSG00000138002	IFT172	TRUE	TRUE	FALSE
ENSG00000138018	EPT1	TRUE	TRUE	TRUE
ENSG00000138028	CGREF1	FALSE	FALSE	FALSE
ENSG00000138029	HADHB	TRUE	TRUE	TRUE
ENSG00000138030	KHK	TRUE	TRUE	TRUE
ENSG00000138031	ADCY3	TRUE	TRUE	TRUE
ENSG00000138032	PPM1B	TRUE	TRUE	TRUE
ENSG00000138035	PNPT1	TRUE	TRUE	TRUE
ENSG00000138036	DYNC2LI1	TRUE	TRUE	TRUE
ENSG00000138039	LHCGR	FALSE	FALSE	FALSE
ENSG00000138041	SMEK2	TRUE	TRUE	TRUE
ENSG00000138050	THUMPD2	TRUE	TRUE	TRUE
ENSG00000138061	CYP1B1	FALSE	FALSE	FALSE
ENSG00000138068	SULT6B1	FALSE	FALSE	FALSE
ENSG00000138069	RAB1A	TRUE	TRUE	TRUE
ENSG00000138071	ACTR2	TRUE	TRUE	TRUE
ENSG00000138073	PREB	TRUE	TRUE	TRUE
ENSG00000138074	SLC5A6	TRUE	TRUE	TRUE
ENSG00000138075	ABCG5	FALSE	FALSE	FALSE
ENSG00000138078	PREPL	TRUE	TRUE	TRUE
ENSG00000138079	SLC3A1	FALSE	FALSE	FALSE
ENSG00000138080	EMILIN1	FALSE	FALSE	FALSE
ENSG00000138081	FBXO11	TRUE	TRUE	TRUE
ENSG00000138083	SIX3	FALSE	FALSE	FALSE
ENSG00000138085	ATRAID	TRUE	TRUE	TRUE
ENSG00000138092	CENPO	TRUE	TRUE	TRUE
ENSG00000138095	LRPPRC	TRUE	TRUE	TRUE
ENSG00000138100	TRIM54	FALSE	FALSE	FALSE
ENSG00000138101	DTNB	TRUE	TRUE	TRUE
ENSG00000138107	ACTR1A	TRUE	TRUE	TRUE
ENSG00000138109	CYP2C9	FALSE	FALSE	FALSE
ENSG00000138111	TMEM180	FALSE	FALSE	TRUE
ENSG00000138115	CYP2C8	FALSE	FALSE	FALSE
ENSG00000138119	MYOF	FALSE	FALSE	FALSE
ENSG00000138131	LOXL4	FALSE	FALSE	FALSE
ENSG00000138134	STAMBPL1	TRUE	TRUE	TRUE
ENSG00000138135	CH25H	FALSE	FALSE	FALSE
ENSG00000138136	LBX1	FALSE	FALSE	FALSE
ENSG00000138138	ATAD1	TRUE	TRUE	TRUE
ENSG00000138152	BTBD16	FALSE	FALSE	FALSE
ENSG00000138160	KIF11	TRUE	TRUE	TRUE
ENSG00000138161	CUZD1	FALSE	FALSE	FALSE
ENSG00000138162	TACC2	FALSE	FALSE	FALSE
ENSG00000138166	DUSP5	TRUE	TRUE	TRUE
ENSG00000138172	CALHM2	FALSE	FALSE	TRUE
ENSG00000138175	ARL3	TRUE	TRUE	TRUE
ENSG00000138180	CEP55	TRUE	TRUE	TRUE
ENSG00000138182	KIF20B	TRUE	TRUE	TRUE
ENSG00000138185	ENTPD1	TRUE	TRUE	TRUE
ENSG00000138190	EXOC6	TRUE	TRUE	TRUE
ENSG00000138193	PLCE1	FALSE	FALSE	FALSE
ENSG00000138207	RBP4	FALSE	FALSE	FALSE
ENSG00000138231	DBR1	TRUE	TRUE	TRUE
ENSG00000138246	DNAJC13	TRUE	TRUE	TRUE
ENSG00000138271	GPR87	FALSE	FALSE	FALSE
ENSG00000138279	ANXA7	TRUE	TRUE	TRUE
ENSG00000138286	FAM149B1	TRUE	TRUE	TRUE
ENSG00000138293	NCOA4	TRUE	TRUE	TRUE
ENSG00000138294	MSMB	FALSE	FALSE	FALSE
ENSG00000138297	TIMM23	TRUE	TRUE	TRUE
ENSG00000138303	ASCC1	TRUE	TRUE	TRUE
ENSG00000138308	PLA2G12B	FALSE	FALSE	FALSE
ENSG00000138311	ZNF365	FALSE	FALSE	FALSE
ENSG00000138315	OIT3	FALSE	FALSE	FALSE
ENSG00000138316	ADAMTS14	FALSE	FALSE	FALSE
ENSG00000138326	RPS24	TRUE	TRUE	TRUE
ENSG00000138336	TET1	FALSE	TRUE	FALSE
ENSG00000138346	DNA2	TRUE	TRUE	TRUE
ENSG00000138347	MYPN	FALSE	FALSE	FALSE
ENSG00000138356	AOX1	FALSE	FALSE	FALSE
ENSG00000138363	ATIC	TRUE	TRUE	TRUE
ENSG00000138375	SMARCAL1	TRUE	TRUE	TRUE
ENSG00000138376	BARD1	TRUE	TRUE	TRUE
ENSG00000138378	STAT4	FALSE	FALSE	FALSE
ENSG00000138379	MSTN	FALSE	FALSE	FALSE
ENSG00000138380	CARF	FALSE	TRUE	FALSE
ENSG00000138381	ASNSD1	TRUE	TRUE	TRUE
ENSG00000138382	METTL5	TRUE	TRUE	TRUE
ENSG00000138385	SSB	TRUE	TRUE	TRUE
ENSG00000138386	NAB1	TRUE	TRUE	TRUE
ENSG00000138395	CDK15	FALSE	FALSE	FALSE
ENSG00000138398	PPIG	TRUE	TRUE	TRUE
ENSG00000138399	FASTKD1	TRUE	TRUE	TRUE
ENSG00000138400	MDH1B	FALSE	FALSE	FALSE
ENSG00000138411	HECW2	FALSE	FALSE	FALSE
ENSG00000138413	IDH1	TRUE	TRUE	TRUE
ENSG00000138430	OLA1	TRUE	TRUE	TRUE
ENSG00000138433	CIR1	TRUE	TRUE	TRUE
ENSG00000138434	SSFA2	TRUE	TRUE	TRUE
ENSG00000138435	CHRNA1	FALSE	FALSE	FALSE
ENSG00000138439	FAM117B	TRUE	TRUE	TRUE
ENSG00000138442	WDR12	TRUE	TRUE	TRUE
ENSG00000138443	ABI2	TRUE	TRUE	TRUE
ENSG00000138448	ITGAV	FALSE	FALSE	FALSE
ENSG00000138449	SLC40A1	FALSE	FALSE	FALSE
ENSG00000138459	SLC35A5	TRUE	TRUE	TRUE
ENSG00000138463	DIRC2	FALSE	FALSE	FALSE
ENSG00000138468	SENP7	TRUE	TRUE	TRUE
ENSG00000138472	GUCA1C	FALSE	FALSE	FALSE
ENSG00000138483	CCDC54	FALSE	FALSE	FALSE
ENSG00000138495	COX17	TRUE	TRUE	TRUE
ENSG00000138496	PARP9	TRUE	TRUE	TRUE
ENSG00000138587	MNS1	FALSE	FALSE	FALSE
ENSG00000138592	USP8	TRUE	TRUE	TRUE
ENSG00000138593	SECISBP2L	TRUE	TRUE	TRUE
ENSG00000138594	TMOD3	TRUE	TRUE	TRUE
ENSG00000138600	SPPL2A	TRUE	TRUE	TRUE
ENSG00000138604	GLCE	FALSE	FALSE	FALSE
ENSG00000138606	SHF	FALSE	FALSE	FALSE
ENSG00000138613	APH1B	TRUE	TRUE	TRUE
ENSG00000138614	VWA9	TRUE	TRUE	TRUE
ENSG00000138615	CILP	FALSE	FALSE	FALSE
ENSG00000138617	PARP16	TRUE	TRUE	TRUE
ENSG00000138621	PPCDC	TRUE	TRUE	TRUE
ENSG00000138622	HCN4	FALSE	FALSE	FALSE
ENSG00000138623	SEMA7A	TRUE	TRUE	TRUE
ENSG00000138629	UBL7	TRUE	TRUE	TRUE
ENSG00000138639	ARHGAP24	TRUE	TRUE	TRUE
ENSG00000138640	FAM13A	FALSE	FALSE	FALSE
ENSG00000138641	HERC3	TRUE	TRUE	TRUE
ENSG00000138642	HERC6	FALSE	FALSE	FALSE
ENSG00000138646	HERC5	FALSE	FALSE	FALSE
ENSG00000138650	PCDH10	TRUE	TRUE	TRUE
ENSG00000138653	NDST4	FALSE	FALSE	FALSE
ENSG00000138658	C4orf21	TRUE	TRUE	TRUE
ENSG00000138660	AP1AR	TRUE	TRUE	TRUE
ENSG00000138663	COPS4	TRUE	TRUE	TRUE
ENSG00000138668	HNRNPD	TRUE	TRUE	TRUE
ENSG00000138669	PRKG2	FALSE	FALSE	FALSE
ENSG00000138670	RASGEF1B	TRUE	TRUE	TRUE
ENSG00000138674	SEC31A	TRUE	TRUE	TRUE
ENSG00000138675	FGF5	FALSE	FALSE	FALSE
ENSG00000138678	AGPAT9	FALSE	FALSE	FALSE
ENSG00000138684	IL21	FALSE	FALSE	FALSE
ENSG00000138685	FGF2	FALSE	FALSE	FALSE
ENSG00000138686	BBS7	TRUE	TRUE	TRUE
ENSG00000138688	KIAA1109	TRUE	TRUE	TRUE
ENSG00000138696	BMPR1B	FALSE	FALSE	FALSE
ENSG00000138698	RAP1GDS1	TRUE	TRUE	TRUE
ENSG00000138709	LARP1B	TRUE	TRUE	TRUE
ENSG00000138722	MMRN1	FALSE	FALSE	TRUE
ENSG00000138735	PDE5A	FALSE	FALSE	FALSE
ENSG00000138738	PRDM5	FALSE	TRUE	TRUE
ENSG00000138741	TRPC3	FALSE	FALSE	TRUE
ENSG00000138744	NAAA	TRUE	TRUE	TRUE
ENSG00000138750	NUP54	TRUE	TRUE	TRUE
ENSG00000138755	CXCL9	TRUE	FALSE	TRUE
ENSG00000138756	BMP2K	TRUE	TRUE	TRUE
ENSG00000138757	G3BP2	TRUE	TRUE	TRUE
ENSG00000138758	SEPT11	TRUE	TRUE	TRUE
ENSG00000138759	FRAS1	FALSE	FALSE	FALSE
ENSG00000138760	SCARB2	TRUE	TRUE	TRUE
ENSG00000138764	CCNG2	TRUE	TRUE	TRUE
ENSG00000138767	CNOT6L	TRUE	TRUE	TRUE
ENSG00000138768	USO1	TRUE	TRUE	TRUE
ENSG00000138769	CDKL2	FALSE	FALSE	FALSE
ENSG00000138771	SHROOM3	FALSE	FALSE	FALSE
ENSG00000138772	ANXA3	FALSE	FALSE	FALSE
ENSG00000138777	PPA2	TRUE	TRUE	TRUE
ENSG00000138778	CENPE	TRUE	TRUE	TRUE
ENSG00000138780	GSTCD	TRUE	TRUE	TRUE
ENSG00000138785	INTS12	TRUE	TRUE	TRUE
ENSG00000138792	ENPEP	FALSE	FALSE	FALSE
ENSG00000138794	CASP6	TRUE	TRUE	TRUE
ENSG00000138795	LEF1	FALSE	FALSE	FALSE
ENSG00000138796	HADH	TRUE	TRUE	TRUE
ENSG00000138798	EGF	FALSE	FALSE	FALSE
ENSG00000138801	PAPSS1	TRUE	TRUE	TRUE
ENSG00000138802	SEC24B	TRUE	TRUE	TRUE
ENSG00000138813	C4orf17	FALSE	FALSE	FALSE
ENSG00000138814	PPP3CA	TRUE	TRUE	TRUE
ENSG00000138821	SLC39A8	TRUE	TRUE	TRUE
ENSG00000138823	MTTP	FALSE	FALSE	FALSE
ENSG00000138829	FBN2	FALSE	FALSE	FALSE
ENSG00000138834	MAPK8IP3	FALSE	FALSE	FALSE
ENSG00000138835	RGS3	FALSE	FALSE	FALSE
ENSG00000138867	GUCD1	TRUE	TRUE	TRUE
ENSG00000138892	TTLL8	FALSE	FALSE	FALSE
ENSG00000138942	RNF185	TRUE	TRUE	TRUE
ENSG00000138944	KIAA1644	FALSE	FALSE	FALSE
ENSG00000138964	PARVG	FALSE	FALSE	FALSE
ENSG00000139044	B4GALNT3	FALSE	FALSE	FALSE
ENSG00000139053	PDE6H	FALSE	FALSE	FALSE
ENSG00000139055	ERP27	FALSE	FALSE	FALSE
ENSG00000139083	ETV6	TRUE	TRUE	TRUE
ENSG00000139112	GABARAPL1	FALSE	FALSE	FALSE
ENSG00000139116	KIF21A	TRUE	TRUE	TRUE
ENSG00000139117	CPNE8	FALSE	FALSE	FALSE
ENSG00000139131	YARS2	TRUE	TRUE	TRUE
ENSG00000139132	FGD4	TRUE	TRUE	FALSE
ENSG00000139133	ALG10	TRUE	TRUE	TRUE
ENSG00000139144	PIK3C2G	FALSE	FALSE	FALSE
ENSG00000139146	FAM60A	TRUE	TRUE	TRUE
ENSG00000139151	PLCZ1	FALSE	FALSE	FALSE
ENSG00000139154	AEBP2	TRUE	TRUE	TRUE
ENSG00000139155	SLCO1C1	FALSE	FALSE	FALSE
ENSG00000139160	METTL20	FALSE	FALSE	FALSE
ENSG00000139163	ETNK1	TRUE	TRUE	TRUE
ENSG00000139168	ZCRB1	TRUE	TRUE	TRUE
ENSG00000139173	TMEM117	TRUE	TRUE	TRUE
ENSG00000139174	PRICKLE1	TRUE	TRUE	TRUE
ENSG00000139178	C1RL	FALSE	FALSE	FALSE
ENSG00000139180	NDUFA9	TRUE	TRUE	TRUE
ENSG00000139182	CLSTN3	FALSE	FALSE	FALSE
ENSG00000139187	KLRG1	FALSE	FALSE	FALSE
ENSG00000139190	VAMP1	FALSE	FALSE	FALSE
ENSG00000139192	TAPBPL	FALSE	TRUE	TRUE
ENSG00000139193	CD27	FALSE	FALSE	FALSE
ENSG00000139194	RBP5	FALSE	FALSE	FALSE
ENSG00000139197	PEX5	TRUE	TRUE	TRUE
ENSG00000139200	PIANP	FALSE	FALSE	FALSE
ENSG00000139209	SLC38A4	FALSE	FALSE	FALSE
ENSG00000139211	AMIGO2	TRUE	TRUE	FALSE
ENSG00000139218	SCAF11	TRUE	TRUE	TRUE
ENSG00000139219	COL2A1	FALSE	FALSE	FALSE
ENSG00000139220	PPFIA2	FALSE	FALSE	FALSE
ENSG00000139223	ANP32D	FALSE	FALSE	FALSE
ENSG00000139233	LLPH	TRUE	TRUE	TRUE
ENSG00000139239	RPL14P1	TRUE	TRUE	TRUE
ENSG00000139263	LRIG3	FALSE	FALSE	FALSE
ENSG00000139266	MARCH9	TRUE	TRUE	TRUE
ENSG00000139269	INHBE	FALSE	FALSE	FALSE
ENSG00000139278	GLIPR1	TRUE	TRUE	TRUE
ENSG00000139287	TPH2	FALSE	FALSE	FALSE
ENSG00000139289	PHLDA1	TRUE	TRUE	TRUE
ENSG00000139291	TMEM19	TRUE	TRUE	TRUE
ENSG00000139292	LGR5	FALSE	FALSE	FALSE
ENSG00000139304	PTPRQ	FALSE	FALSE	FALSE
ENSG00000139318	DUSP6	FALSE	FALSE	FALSE
ENSG00000139323	POC1B	TRUE	TRUE	TRUE
ENSG00000139324	TMTC3	TRUE	TRUE	TRUE
ENSG00000139329	LUM	FALSE	FALSE	FALSE
ENSG00000139330	KERA	FALSE	FALSE	FALSE
ENSG00000139343	SNRPF	TRUE	TRUE	TRUE
ENSG00000139344	AMDHD1	FALSE	FALSE	FALSE
ENSG00000139350	NEDD1	TRUE	TRUE	TRUE
ENSG00000139351	SYCP3	FALSE	FALSE	FALSE
ENSG00000139352	ASCL1	TRUE	TRUE	TRUE
ENSG00000139354	GAS2L3	TRUE	TRUE	TRUE
ENSG00000139364	TMEM132B	FALSE	FALSE	FALSE
ENSG00000139370	SLC15A4	TRUE	TRUE	TRUE
ENSG00000139372	TDG	TRUE	TRUE	TRUE
ENSG00000139405	RITA1	TRUE	TRUE	TRUE
ENSG00000139410	SDSL	FALSE	FALSE	FALSE
ENSG00000139428	MMAB	TRUE	TRUE	TRUE
ENSG00000139433	GLTP	TRUE	TRUE	TRUE
ENSG00000139436	GIT2	TRUE	TRUE	TRUE
ENSG00000139437	TCHP	TRUE	TRUE	TRUE
ENSG00000139438	FAM222A	TRUE	FALSE	TRUE
ENSG00000139445	FOXN4	FALSE	FALSE	FALSE
ENSG00000139496	NUPL1	TRUE	TRUE	TRUE
ENSG00000139505	MTMR6	TRUE	TRUE	TRUE
ENSG00000139508	SLC46A3	TRUE	TRUE	TRUE
ENSG00000139514	SLC7A1	TRUE	TRUE	TRUE
ENSG00000139515	PDX1	FALSE	FALSE	FALSE
ENSG00000139517	LNX2	TRUE	TRUE	TRUE
ENSG00000139531	SUOX	FALSE	FALSE	FALSE
ENSG00000139537	CCDC65	FALSE	FALSE	FALSE
ENSG00000139540	SLC39A5	FALSE	FALSE	FALSE
ENSG00000139546	TARBP2	TRUE	TRUE	TRUE
ENSG00000139547	RDH16	FALSE	FALSE	FALSE
ENSG00000139549	DHH	FALSE	FALSE	FALSE
ENSG00000139567	ACVRL1	FALSE	FALSE	FALSE
ENSG00000139572	GPR84	FALSE	FALSE	FALSE
ENSG00000139574	NPFF	FALSE	FALSE	FALSE
ENSG00000139579	NABP2	TRUE	TRUE	TRUE
ENSG00000139597	N4BP2L1	FALSE	FALSE	FALSE
ENSG00000139610	CELA1	FALSE	FALSE	FALSE
ENSG00000139613	SMARCC2	TRUE	TRUE	TRUE
ENSG00000139618	BRCA2	TRUE	TRUE	TRUE
ENSG00000139620	KANSL2	TRUE	TRUE	TRUE
ENSG00000139624	CERS5	TRUE	TRUE	TRUE
ENSG00000139625	MAP3K12	FALSE	FALSE	FALSE
ENSG00000139626	ITGB7	TRUE	TRUE	FALSE
ENSG00000139629	GALNT6	FALSE	FALSE	FALSE
ENSG00000139631	CSAD	FALSE	FALSE	FALSE
ENSG00000139636	LMBR1L	TRUE	TRUE	TRUE
ENSG00000139637	C12orf10	TRUE	TRUE	TRUE
ENSG00000139641	ESYT1	TRUE	TRUE	TRUE
ENSG00000139644	TMBIM6	TRUE	TRUE	TRUE
ENSG00000139645	ANKRD52	TRUE	TRUE	TRUE
ENSG00000139648	KRT71	FALSE	FALSE	FALSE
ENSG00000139651	ZNF740	TRUE	TRUE	TRUE
ENSG00000139656	SMIM2	FALSE	FALSE	FALSE
ENSG00000139668	WDFY2	TRUE	TRUE	TRUE
ENSG00000139675	HNRNPA1L2	TRUE	TRUE	TRUE
ENSG00000139679	LPAR6	FALSE	FALSE	FALSE
ENSG00000139684	ESD	TRUE	TRUE	TRUE
ENSG00000139687	RB1	TRUE	TRUE	TRUE
ENSG00000139697	SBNO1	TRUE	TRUE	TRUE
ENSG00000139714	MORN3	FALSE	FALSE	FALSE
ENSG00000139718	SETD1B	TRUE	TRUE	TRUE
ENSG00000139719	VPS33A	TRUE	TRUE	TRUE
ENSG00000139722	VPS37B	TRUE	TRUE	TRUE
ENSG00000139725	RHOF	TRUE	TRUE	TRUE
ENSG00000139726	DENR	TRUE	TRUE	TRUE
ENSG00000139734	DIAPH3	TRUE	TRUE	TRUE
ENSG00000139737	SLAIN1	TRUE	TRUE	TRUE
ENSG00000139746	RBM26	TRUE	TRUE	TRUE
ENSG00000139767	SRRM4	FALSE	FALSE	FALSE
ENSG00000139780	METTL21C	FALSE	FALSE	FALSE
ENSG00000139793	MBNL2	TRUE	TRUE	TRUE
ENSG00000139797	RNF113B	FALSE	FALSE	FALSE
ENSG00000139800	ZIC5	FALSE	FALSE	FALSE
ENSG00000139826	ABHD13	TRUE	TRUE	TRUE
ENSG00000139832	RAB20	FALSE	FALSE	TRUE
ENSG00000139835	GRTP1	FALSE	FALSE	FALSE
ENSG00000139842	CUL4A	TRUE	TRUE	TRUE
ENSG00000139865	TTC6	FALSE	FALSE	FALSE
ENSG00000139874	SSTR1	FALSE	FALSE	FALSE
ENSG00000139880	CDH24	FALSE	FALSE	FALSE
ENSG00000139890	REM2	FALSE	FALSE	FALSE
ENSG00000139899	CBLN3	FALSE	FALSE	FALSE
ENSG00000139908	TSSK4	FALSE	FALSE	FALSE
ENSG00000139910	NOVA1	FALSE	FALSE	FALSE
ENSG00000139914	FITM1	FALSE	FALSE	FALSE
ENSG00000139915	MDGA2	FALSE	FALSE	FALSE
ENSG00000139921	TMX1	TRUE	TRUE	TRUE
ENSG00000139926	FRMD6	FALSE	FALSE	FALSE
ENSG00000139946	PELI2	FALSE	TRUE	FALSE
ENSG00000139970	RTN1	FALSE	FALSE	FALSE
ENSG00000139971	C14orf37	FALSE	TRUE	FALSE
ENSG00000139973	SYT16	FALSE	FALSE	FALSE
ENSG00000139974	SLC38A6	TRUE	TRUE	TRUE
ENSG00000139977	NAA30	TRUE	TRUE	TRUE
ENSG00000139985	ADAM21	FALSE	FALSE	FALSE
ENSG00000139988	RDH12	FALSE	FALSE	FALSE
ENSG00000139990	DCAF5	TRUE	TRUE	TRUE
ENSG00000139998	RAB15	FALSE	FALSE	FALSE
ENSG00000140006	WDR89	TRUE	TRUE	TRUE
ENSG00000140009	ESR2	FALSE	FALSE	FALSE
ENSG00000140015	KCNH5	FALSE	FALSE	FALSE
ENSG00000140022	STON2	FALSE	FALSE	FALSE
ENSG00000140025	EFCAB11	TRUE	TRUE	FALSE
ENSG00000140030	GPR65	TRUE	TRUE	TRUE
ENSG00000140043	PTGR2	FALSE	FALSE	FALSE
ENSG00000140044	JDP2	FALSE	FALSE	FALSE
ENSG00000140057	AK7	FALSE	FALSE	FALSE
ENSG00000140067	FAM181A	FALSE	FALSE	FALSE
